100 100
26 83 52
26 84 96
26 85 4
26 86 68
26 87 0
26 88 52
26 89 62
26 90 89
26 91 5
26 92 71
26 93 64
26 94 99
26 95 46
26 96 89
26 97 97
26 98 14
26 99 42
27 27 29
27 28 75
27 29 46
27 30 99
27 31 91
27 32 72
27 33 24
27 34 60
27 35 75
27 36 58
27 37 3
27 38 90
27 39 82
27 40 59
27 41 58
27 42 51
27 43 93
27 44 95
27 45 22
27 46 85
27 47 51
27 48 93
27 49 88
27 50 26
27 51 59
27 52 13
27 53 39
27 54 64
27 55 89
27 56 95
27 57 41
27 58 84
27 59 24
27 60 30
27 61 16
27 62 99
27 63 23
27 64 77
27 65 89
27 66 55
27 67 97
27 68 8
27 69 36
27 70 1
27 71 27
27 72 53
27 73 29
27 74 75
27 75 58
27 76 54
27 77 51
27 78 27
27 79 0
27 80 22
27 81 40
27 82 81
27 83 12
27 84 31
27 85 19
27 86 51
27 87 57
27 88 47
27 89 71
27 90 92
27 91 81
27 92 3
27 93 42
27 94 18
27 95 34
27 96 49
27 97 62
27 98 99
27 99 85
28 28 42
28 29 0
28 30 84
28 31 72
28 32 84
28 33 91
28 34 79
28 35 58
28 36 16
28 37 69
28 38 37
28 39 32
28 40 85
28 41 37
28 42 77
28 43 68
28 44 36
28 45 88
28 46 47
28 47 8
28 48 80
28 49 95
28 50 30
28 51 1
28 52 29
28 53 4
28 54 61
28 55 50
28 56 64
28 57 32
28 58 75
28 59 22
28 60 91
28 61 6
28 62 98
28 63 55
28 64 98
28 65 65
28 66 16
28 67 34
28 68 46
28 69 69
28 70 30
28 71 8
28 72 75
28 73 8
28 74 69
28 75 80
28 76 56
28 77 67
28 78 2
28 79 68
28 80 35
28 81 22
28 82 6
28 83 47
28 84 73
28 85 24
28 86 87
28 87 69
28 88 35
28 89 36
28 90 76
28 91 85
28 92 77
28 93 48
28 94 50
28 95 22
28 96 51
28 97 89
28 98 59
28 99 5
29 29 52
29 30 44
29 31 4
29 32 69
29 33 70
29 34 69
29 35 95
29 36 39
29 37 19
29 38 60
29 39 96
29 40 99
29 41 80
29 42 74
29 43 77
29 44 86
29 45 21
29 46 63
29 47 90
29 48 86
29 49 42
29 50 54
29 51 47
29 52 48
29 53 97
29 54 82
29 55 64
29 56 74
29 57 30
29 58 49
29 59 89
29 60 11
29 61 29
29 62 66
29 63 94
29 64 40
29 65 17
29 66 5
29 67 16
29 68 86
29 69 3
29 70 81
29 71 20
29 72 63
29 73 77
29 74 31
29 75 18
29 76 40
29 77 66
29 78 59
29 79 43
29 80 11
29 81 12
29 82 51
29 83 31
29 84 28
29 85 48
29 86 51
29 87 39
29 88 28
29 89 71
29 90 14
29 91 76
29 92 41
29 93 14
29 94 56
29 95 80
29 96 4
29 97 84
29 98 62
29 99 66
30 30 6
30 31 56
30 32 30
30 33 9
30 34 18
30 35 23
30 36 5
30 37 81
30 38 4
30 39 96
30 40 73
30 41 70
30 42 53
30 43 38
30 44 12
30 45 20
30 46 14
30 47 89
30 48 75
30 49 22
30 50 44
30 51 78
30 52 75
30 53 18
30 54 7
30 55 83
30 56 73
30 57 18
30 58 64
30 59 66
30 60 18
30 61 6
30 62 29
30 63 95
30 64 71
30 65 73
30 66 7
30 67 52
30 68 67
30 69 67
30 70 65
30 71 61
30 72 26
30 73 28
30 74 77
30 75 86
30 76 69
30 77 57
30 78 78
30 79 44
30 80 8
30 81 34
30 82 52
30 83 48
30 84 98
30 85 64
30 86 25
30 87 12
30 88 38
30 89 38
30 90 96
30 91 98
30 92 53
30 93 72
30 94 77
30 95 55
30 96 57
30 97 61
30 98 35
30 99 77
31 31 94
31 32 60
31 33 81
31 34 41
31 35 22
31 36 20
31 37 21
31 38 38
31 39 16
31 40 37
31 41 84
31 42 76
31 43 52
31 44 71
31 45 23
31 46 81
31 47 27
31 48 42
31 49 22
31 50 6
31 51 74
31 52 72
31 53 66
31 54 68
31 55 38
31 56 83
31 57 98
31 58 51
31 59 40
31 60 92
31 61 43
31 62 95
31 63 59
31 64 95
31 65 49
31 66 52
31 67 47
31 68 44
31 69 75
31 70 60
31 71 47
31 72 72
31 73 33
31 74 44
31 75 54
31 76 24
31 77 13
31 78 2
31 79 97
31 80 27
31 81 45
31 82 20
31 83 7
31 84 20
31 85 59
31 86 8
31 87 75
31 88 41
31 89 89
31 90 55
31 91 27
31 92 45
31 93 78
31 94 47
31 95 65
31 96 46
31 97 0
31 98 59
31 99 64
32 32 96
32 33 47
32 34 56
32 35 25
32 36 21
32 37 19
32 38 10
32 39 8
32 40 33
32 41 47
32 42 2
32 43 50
32 44 86
32 45 47
32 46 55
32 47 16
32 48 82
32 49 84
32 50 93
32 51 63
32 52 64
32 53 96
32 54 67
32 55 52
32 56 97
32 57 36
32 58 98
32 59 92
32 60 99
32 61 35
32 62 83
32 63 81
32 64 66
32 65 10
32 66 7
32 67 5
32 68 73
32 69 66
32 70 62
32 71 67
32 72 27
32 73 41
32 74 89
32 75 61
32 76 67
32 77 72
32 78 11
32 79 89
32 80 80
32 81 44
32 82 99
32 83 88
32 84 81
32 85 76
32 86 93
32 87 8
32 88 85
32 89 82
32 90 79
32 91 98
32 92 31
32 93 66
32 94 35
32 95 16
32 96 74
32 97 6
32 98 68
32 99 99
33 33 2
33 34 28
33 35 71
33 36 34
33 37 68
33 38 11
33 39 99
33 40 43
33 41 40
33 42 13
33 43 31
33 44 83
33 45 26
33 46 49
33 47 47
33 48 85
33 49 57
33 50 69
33 51 18
33 52 72
33 53 2
33 54 72
33 55 2
33 56 46
33 57 33
33 58 85
33 59 27
33 60 7
33 61 24
33 62 19
33 63 85
33 64 19
33 65 31
33 66 72
33 67 21
33 68 75
33 69 76
33 70 43
33 71 44
33 72 98
33 73 78
33 74 28
33 75 58
33 76 7
33 77 31
33 78 98
33 79 37
33 80 85
33 81 28
33 82 14
33 83 32
33 84 28
33 85 53
33 86 11
33 87 61
33 88 42
33 89 6
33 90 99
33 91 19
33 92 41
33 93 30
33 94 44
33 95 69
33 96 41
33 97 3
33 98 65
33 99 72
34 34 31
34 35 60
34 36 8
34 37 72
34 38 99
34 39 55
34 40 93
34 41 73
34 42 1
34 43 16
34 44 33
34 45 85
34 46 76
34 47 3
34 48 84
34 49 87
34 50 29
34 51 9
34 52 34
34 53 3
34 54 4
34 55 2
34 56 72
34 57 70
34 58 30
34 59 58
34 60 78
34 61 32
34 62 32
34 63 88
34 64 60
34 65 56
34 66 59
34 67 60
34 68 56
34 69 55
34 70 74
34 71 22
34 72 67
34 73 0
34 74 63
34 75 82
34 76 55
34 77 84
34 78 98
34 79 89
34 80 85
34 81 41
34 82 34
34 83 43
34 84 49
34 85 67
34 86 35
34 87 12
34 88 93
34 89 33
34 90 18
34 91 89
34 92 0
34 93 91
34 94 99
34 95 0
34 96 10
34 97 65
34 98 73
34 99 93
35 35 62
35 36 64
35 37 73
35 38 57
35 39 36
35 40 80
35 41 53
35 42 94
35 43 24
35 44 80
35 45 18
35 46 24
35 47 16
35 48 87
35 49 96
35 50 1
35 51 48
35 52 82
35 53 19
35 54 13
35 55 44
35 56 20
35 57 41
35 58 83
35 59 44
35 60 17
35 61 48
35 62 74
35 63 4
35 64 72
35 65 47
35 66 57
35 67 60
35 68 92
35 69 95
35 70 43
35 71 64
35 72 58
35 73 2
35 74 52
35 75 80
35 76 61
35 77 3
35 78 89
35 79 16
35 80 39
35 81 69
35 82 26
35 83 79
35 84 10
35 85 42
35 86 21
35 87 55
35 88 7
35 89 5
35 90 61
35 91 2
35 92 30
35 93 30
35 94 55
35 95 92
35 96 8
35 97 1
35 98 70
35 99 46
36 36 71
36 37 17
36 38 80
36 39 58
36 40 16
36 41 24
36 42 32
36 43 72
36 44 82
36 45 66
36 46 10
36 47 64
36 48 16
36 49 12
36 50 66
36 51 41
36 52 43
36 53 84
36 54 45
36 55 35
36 56 55
36 57 0
36 58 95
36 59 27
36 60 80
36 61 42
36 62 63
36 63 16
36 64 76
36 65 23
36 66 79
36 67 38
36 68 83
36 69 63
36 70 45
36 71 25
36 72 47
36 73 5
36 74 11
36 75 24
36 76 10
36 77 61
36 78 58
36 79 77
36 80 25
36 81 0
36 82 3
36 83 20
36 84 97
36 85 42
36 86 30
36 87 58
36 88 71
36 89 25
36 90 77
36 91 47
36 92 4
36 93 69
36 94 32
36 95 95
36 96 82
36 97 60
36 98 15
36 99 45
37 37 15
37 38 13
37 39 37
37 40 0
37 41 67
37 42 33
37 43 40
37 44 73
37 45 80
37 46 0
37 47 51
37 48 41
37 49 20
37 50 40
37 51 29
37 52 72
37 53 7
37 54 25
37 55 71
37 56 67
37 57 8
37 58 55
37 59 93
37 60 77
37 61 99
37 62 19
37 63 72
37 64 33
37 65 58
37 66 4
37 67 62
37 68 32
37 69 36
37 70 57
37 71 48
37 72 51
37 73 60
37 74 67
37 75 39
37 76 70
37 77 53
37 78 39
37 79 99
37 80 26
37 81 68
37 82 87
37 83 96
37 84 74
37 85 53
37 86 87
37 87 23
37 88 55
37 89 97
37 90 36
37 91 48
37 92 93
37 93 27
37 94 35
37 95 46
37 96 65
37 97 53
37 98 90
37 99 43
38 38 51
38 39 75
38 40 96
38 41 69
38 42 31
38 43 16
38 44 74
38 45 81
38 46 43
38 47 60
38 48 78
38 49 82
38 50 44
38 51 69
38 52 61
38 53 61
38 54 93
38 55 78
38 56 11
38 57 18
38 58 28
38 59 38
38 60 60
38 61 66
38 62 53
38 63 50
38 64 81
38 65 17
38 66 60
38 67 88
38 68 50
38 69 43
38 70 53
38 71 92
38 72 20
38 73 99
38 74 49
38 75 94
38 76 84
38 77 89
38 78 31
38 79 5
38 80 69
38 81 81
38 82 12
38 83 39
38 84 0
38 85 85
38 86 27
38 87 52
38 88 20
38 89 77
38 90 60
38 91 97
38 92 10
38 93 44
38 94 27
38 95 62
38 96 95
38 97 17
38 98 88
38 99 98
39 39 73
39 40 42
39 41 55
39 42 31
39 43 21
39 44 16
39 45 61
39 46 89
39 47 87
39 48 50
39 49 87
39 50 25
39 51 59
39 52 75
39 53 38
39 54 41
39 55 67
39 56 70
39 57 91
39 58 70
39 59 12
39 60 79
39 61 68
39 62 19
39 63 48
39 64 85
39 65 44
39 66 8
39 67 22
39 68 15
39 69 48
39 70 27
39 71 31
39 72 35
39 73 47
39 74 25
39 75 40
39 76 44
39 77 49
39 78 20
39 79 95
39 80 63
39 81 15
39 82 40
39 83 27
39 84 8
39 85 64
39 86 77
39 87 55
39 88 46
39 89 94
39 90 38
39 91 29
39 92 59
39 93 55
39 94 91
39 95 0
39 96 70
39 97 45
39 98 78
39 99 22
40 40 73
40 41 61
40 42 27
40 43 7
40 44 7
40 45 74
40 46 24
40 47 91
40 48 26
40 49 16
40 50 26
40 51 45
40 52 44
40 53 39
40 54 13
40 55 43
40 56 14
40 57 4
40 58 95
40 59 79
40 60 8
40 61 71
40 62 96
40 63 6
40 64 10
40 65 54
40 66 80
40 67 84
40 68 24
40 69 72
40 70 8
40 71 83
40 72 87
40 73 39
40 74 57
40 75 13
40 76 24
40 77 89
40 78 5
40 79 13
40 80 23
40 81 53
40 82 85
40 83 57
40 84 55
40 85 10
40 86 51
40 87 32
40 88 69
40 89 46
40 90 29
40 91 54
40 92 48
40 93 19
40 94 0
40 95 18
40 96 52
40 97 26
40 98 44
40 99 80
41 41 23
41 42 41
41 43 32
41 44 5
41 45 86
41 46 77
41 47 78
41 48 10
41 49 53
41 50 69
41 51 9
41 52 58
41 53 72
41 54 50
41 55 34
41 56 20
41 57 43
41 58 52
41 59 29
41 60 50
41 61 50
41 62 92
41 63 26
41 64 88
41 65 89
41 66 24
41 67 6
41 68 17
41 69 78
41 70 57
41 71 29
41 72 67
41 73 90
41 74 44
41 75 34
41 76 24
41 77 95
41 78 41
41 79 51
41 80 23
41 81 13
41 82 30
41 83 27
41 84 79
41 85 42
41 86 65
41 87 97
41 88 42
41 89 91
41 90 51
41 91 92
41 92 83
41 93 40
41 94 44
41 95 98
41 96 38
41 97 98
41 98 93
41 99 11
42 42 42
42 43 43
42 44 74
42 45 48
42 46 92
42 47 10
42 48 24
42 49 98
42 50 90
42 51 50
42 52 35
42 53 62
42 54 26
42 55 53
42 56 61
42 57 3
42 58 38
42 59 94
42 60 3
42 61 96
42 62 3
42 63 78
42 64 58
42 65 82
42 66 5
42 67 60
42 68 96
42 69 89
42 70 67
42 71 97
42 72 9
42 73 82
42 74 15
42 75 32
42 76 35
42 77 51
42 78 3
42 79 93
42 80 27
42 81 30
42 82 15
42 83 86
42 84 7
42 85 79
42 86 59
42 87 51
42 88 17
42 89 73
42 90 57
42 91 34
42 92 87
42 93 64
42 94 14
42 95 98
42 96 3
42 97 51
42 98 25
42 99 27
43 43 13
43 44 80
43 45 62
43 46 27
43 47 71
43 48 69
43 49 2
43 50 97
43 51 86
43 52 11
43 53 29
43 54 85
43 55 22
43 56 24
43 57 49
43 58 80
43 59 44
43 60 40
43 61 6
43 62 19
43 63 16
43 64 65
43 65 43
43 66 59
43 67 91
43 68 98
43 69 5
43 70 92
43 71 29
43 72 23
43 73 60
43 74 99
43 75 43
43 76 12
43 77 61
43 78 98
43 79 8
43 80 84
43 81 15
43 82 92
43 83 48
43 84 23
43 85 22
43 86 38
43 87 73
43 88 53
43 89 52
43 90 17
43 91 55
43 92 15
43 93 94
43 94 26
43 95 78
43 96 36
43 97 34
43 98 84
43 99 26
44 44 35
44 45 39
44 46 85
44 47 56
44 48 29
44 49 69
44 50 31
44 51 71
44 52 78
44 53 57
44 54 9
44 55 86
44 56 49
44 57 73
44 58 65
44 59 75
44 60 47
44 61 21
44 62 63
44 63 96
44 64 47
44 65 34
44 66 44
44 67 56
44 68 81
44 69 50
44 70 22
44 71 48
44 72 1
44 73 51
44 74 28
44 75 14
44 76 31
44 77 12
44 78 83
44 79 69
44 80 64
44 81 77
44 82 80
44 83 7
44 84 1
44 85 18
44 86 36
44 87 78
44 88 65
44 89 63
44 90 22
44 91 20
44 92 64
44 93 75
44 94 22
44 95 18
44 96 32
44 97 9
44 98 67
44 99 37
45 45 19
45 46 5
45 47 68
45 48 4
45 49 85
45 50 6
45 51 92
45 52 61
45 53 54
45 54 99
45 55 61
45 56 12
45 57 46
45 58 54
45 59 25
45 60 77
45 61 41
45 62 17
45 63 51
45 64 59
45 65 4
45 66 10
45 67 67
45 68 47
45 69 38
45 70 98
45 71 22
45 72 0
45 73 52
45 74 49
45 75 52
45 76 32
45 77 31
45 78 11
45 79 53
45 80 31
45 81 2
45 82 44
45 83 98
45 84 21
45 85 46
45 86 38
45 87 86
45 88 26
45 89 21
45 90 38
45 91 75
45 92 41
45 93 32
45 94 72
45 95 79
45 96 46
45 97 17
45 98 63
45 99 47
46 46 67
46 47 54
46 48 47
46 49 95
46 50 74
46 51 29
46 52 64
46 53 62
46 54 63
46 55 88
46 56 40
46 57 55
46 58 21
46 59 22
46 60 64
46 61 4
46 62 18
46 63 75
46 64 88
46 65 75
46 66 84
46 67 4
46 68 21
46 69 79
46 70 60
46 71 42
46 72 67
46 73 80
46 74 76
46 75 15
46 76 45
46 77 35
46 78 47
46 79 97
46 80 4
46 81 28
46 82 49
46 83 35
46 84 64
46 85 70
46 86 13
46 87 43
46 88 53
46 89 49
46 90 71
46 91 85
46 92 42
46 93 73
46 94 70
46 95 16
46 96 95
46 97 82
46 98 93
46 99 10
47 47 47
47 48 48
47 49 5
47 50 9
47 51 29
47 52 87
47 53 61
47 54 56
47 55 72
47 56 79
47 57 63
47 58 40
47 59 66
47 60 31
47 61 99
47 62 18
47 63 18
47 64 81
47 65 26
47 66 48
47 67 5
47 68 78
47 69 31
47 70 18
47 71 52
47 72 45
47 73 77
47 74 76
47 75 62
47 76 73
47 77 19
47 78 77
47 79 1
47 80 46
47 81 45
47 82 30
47 83 52
47 84 52
47 85 28
47 86 43
47 87 49
47 88 1
47 89 35
47 90 41
47 91 1
47 92 55
47 93 55
47 94 67
47 95 88
47 96 37
47 97 83
47 98 8
47 99 45
48 48 62
48 49 47
48 50 26
48 51 3
48 52 15
48 53 29
48 54 60
48 55 20
48 56 82
48 57 85
48 58 97
48 59 12
48 60 28
48 61 16
48 62 91
48 63 21
48 64 79
48 65 72
48 66 93
48 67 8
48 68 48
48 69 70
48 70 34
48 71 36
48 72 31
48 73 83
48 74 42
48 75 24
48 76 74
48 77 93
48 78 68
48 79 92
48 80 5
48 81 89
48 82 41
48 83 58
48 84 5
48 85 63
48 86 50
48 87 26
48 88 85
48 89 88
48 90 7
48 91 90
48 92 78
48 93 71
48 94 41
48 95 88
48 96 29
48 97 45
48 98 51
48 99 46
49 49 9
49 50 43
49 51 77
49 52 99
49 53 66
49 54 37
49 55 81
49 56 86
49 57 56
49 58 54
49 59 31
49 60 21
49 61 86
49 62 15
49 63 15
49 64 64
49 65 16
49 66 11
49 67 2
49 68 95
49 69 74
49 70 51
49 71 54
49 72 75
49 73 90
49 74 58
49 75 97
49 76 66
49 77 2
49 78 42
49 79 43
49 80 88
49 81 24
49 82 45
49 83 39
49 84 63
49 85 18
49 86 68
49 87 55
49 88 86
49 89 52
49 90 79
49 91 24
49 92 28
49 93 6
49 94 91
49 95 7
49 96 26
49 97 85
49 98 64
49 99 27
50 50 82
50 51 80
50 52 96
50 53 20
50 54 34
50 55 79
50 56 11
50 57 5
50 58 91
50 59 97
50 60 36
50 61 85
50 62 28
50 63 92
50 64 32
50 65 45
50 66 76
50 67 27
50 68 54
50 69 23
50 70 47
50 71 8
50 72 13
50 73 2
50 74 46
50 75 77
50 76 56
50 77 93
50 78 74
50 79 47
50 80 84
50 81 40
50 82 73
50 83 76
50 84 43
50 85 16
50 86 65
50 87 83
50 88 99
50 89 95
50 90 10
50 91 57
50 92 55
50 93 11
50 94 29
50 95 5
50 96 8
50 97 88
50 98 79
50 99 54
51 51 88
51 52 4
51 53 65
51 54 89
51 55 10
51 56 96
51 57 36
51 58 32
51 59 36
51 60 98
51 61 92
51 62 5
51 63 46
51 64 2
51 65 59
51 66 40
51 67 86
51 68 28
51 69 87
51 70 58
51 71 20
51 72 40
51 73 3
51 74 35
51 75 40
51 76 35
51 77 48
51 78 31
51 79 36
51 80 92
51 81 29
51 82 46
51 83 68
51 84 26
51 85 1
51 86 64
51 87 4
51 88 61
51 89 3
51 90 9
51 91 57
51 92 49
51 93 57
51 94 57
51 95 64
51 96 16
51 97 38
51 98 49
51 99 22
52 52 24
52 53 85
52 54 46
52 55 57
52 56 84
52 57 98
52 58 94
52 59 30
52 60 54
52 61 90
52 62 66
52 63 68
52 64 14
52 65 51
52 66 42
52 67 14
52 68 40
52 69 99
52 70 90
52 71 65
52 72 39
52 73 67
52 74 88
52 75 58
52 76 42
52 77 47
52 78 3
52 79 17
52 80 16
52 81 1
52 82 14
52 83 90
52 84 93
52 85 18
52 86 60
52 87 86
52 88 66
52 89 71
52 90 68
52 91 88
52 92 83
52 93 57
52 94 94
52 95 9
52 96 30
52 97 81
52 98 59
52 99 47
53 53 67
53 54 79
53 55 24
53 56 2
53 57 69
53 58 97
53 59 91
53 60 46
53 61 57
53 62 81
53 63 46
53 64 7
53 65 75
53 66 79
53 67 78
53 68 82
53 69 20
53 70 34
53 71 75
53 72 94
53 73 50
53 74 39
53 75 9
53 76 37
53 77 92
53 78 40
53 79 4
53 80 24
53 81 6
53 82 67
53 83 42
53 84 63
53 85 32
53 86 78
53 87 89
53 88 19
53 89 35
53 90 56
53 91 52
53 92 58
53 93 11
53 94 14
53 95 19
53 96 50
53 97 15
53 98 56
53 99 7
54 54 23
54 55 26
54 56 73
54 57 64
54 58 47
54 59 38
54 60 35
54 61 1
54 62 8
54 63 66
54 64 2
54 65 39
54 66 29
54 67 43
54 68 69
54 69 11
54 70 54
54 71 2
54 72 42
54 73 98
54 74 26
54 75 4
54 76 24
54 77 81
54 78 23
54 79 30
54 80 23
54 81 66
54 82 45
54 83 56
54 84 46
54 85 82
54 86 18
54 87 97
54 88 3
54 89 81
54 90 46
54 91 7
54 92 62
54 93 18
54 94 20
54 95 23
54 96 93
54 97 72
54 98 55
54 99 61
55 55 18
55 56 89
55 57 65
55 58 75
55 59 30
55 60 56
55 61 98
55 62 33
55 63 89
55 64 96
55 65 3
55 66 88
55 67 83
55 68 15
55 69 84
55 70 18
55 71 92
55 72 21
55 73 36
55 74 5
55 75 3
55 76 46
55 77 74
55 78 96
55 79 51
55 80 37
55 81 56
55 82 88
55 83 55
55 84 63
55 85 24
55 86 60
55 87 29
55 88 83
55 89 32
55 90 74
55 91 99
55 92 65
55 93 86
55 94 88
55 95 90
55 96 9
55 97 39
55 98 72
55 99 79
56 56 30
56 57 50
56 58 58
56 59 65
56 60 69
56 61 65
56 62 93
56 63 74
56 64 34
56 65 8
56 66 98
56 67 59
56 68 34
56 69 49
56 70 77
56 71 70
56 72 96
56 73 48
56 74 73
56 75 94
56 76 73
56 77 2
56 78 4
56 79 22
56 80 88
56 81 7
56 82 22
56 83 39
56 84 54
56 85 83
56 86 56
56 87 96
56 88 42
56 89 28
56 90 72
56 91 95
56 92 61
56 93 7
56 94 34
56 95 39
56 96 53
56 97 62
56 98 34
56 99 38
57 57 51
57 58 82
57 59 12
57 60 0
57 61 92
57 62 34
57 63 7
57 64 55
57 65 61
57 66 52
57 67 23
57 68 50
57 69 22
57 70 66
57 71 66
57 72 75
57 73 75
57 74 13
57 75 86
57 76 61
57 77 89
57 78 21
57 79 84
57 80 37
57 81 58
57 82 32
57 83 67
57 84 47
57 85 5
57 86 19
57 87 84
57 88 32
57 89 71
57 90 81
57 91 81
57 92 18
57 93 95
57 94 48
57 95 30
57 96 35
57 97 74
57 98 46
57 99 64
58 58 83
58 59 50
58 60 25
58 61 9
58 62 79
58 63 85
58 64 97
58 65 58
58 66 56
58 67 12
58 68 64
58 69 65
58 70 97
58 71 65
58 72 20
58 73 10
58 74 72
58 75 47
58 76 54
58 77 69
58 78 24
58 79 24
58 80 29
58 81 81
58 82 22
58 83 51
58 84 97
58 85 78
58 86 65
58 87 74
58 88 29
58 89 4
58 90 81
58 91 68
58 92 0
58 93 53
58 94 4
58 95 62
58 96 50
58 97 57
58 98 54
58 99 76
59 59 58
59 60 41
59 61 81
59 62 18
59 63 77
59 64 54
59 65 58
59 66 7
59 67 91
59 68 83
59 69 66
59 70 63
59 71 66
59 72 45
59 73 38
59 74 62
59 75 90
59 76 82
59 77 70
59 78 86
59 79 36
59 80 86
59 81 37
59 82 17
59 83 43
59 84 2
59 85 41
59 86 99
59 87 59
59 88 90
59 89 41
59 90 43
59 91 29
59 92 51
59 93 3
59 94 46
59 95 25
59 96 57
59 97 16
59 98 27
59 99 21
60 60 42
60 61 16
60 62 94
60 63 94
60 64 18
60 65 2
60 66 75
60 67 53
60 68 35
60 69 49
60 70 34
60 71 92
60 72 48
60 73 42
60 74 38
60 75 4
60 76 47
60 77 96
60 78 9
60 79 54
60 80 9
60 81 0
60 82 61
60 83 94
60 84 61
60 85 49
60 86 54
60 87 24
60 88 84
60 89 59
60 90 74
60 91 41
60 92 71
60 93 76
60 94 78
60 95 6
60 96 29
60 97 28
60 98 11
60 99 79
61 61 62
61 62 75
61 63 40
61 64 66
61 65 93
61 66 96
61 67 16
61 68 57
61 69 60
61 70 64
61 71 16
61 72 57
61 73 96
61 74 46
61 75 16
61 76 90
61 77 52
61 78 58
61 79 17
61 80 48
61 81 54
61 82 87
61 83 5
61 84 83
61 85 38
61 86 89
61 87 25
61 88 11
61 89 14
61 90 78
61 91 27
61 92 57
61 93 39
61 94 73
61 95 67
61 96 89
61 97 37
61 98 2
61 99 53
62 62 65
62 63 45
62 64 76
62 65 61
62 66 56
62 67 5
62 68 62
62 69 22
62 70 5
62 71 95
62 72 15
62 73 69
62 74 28
62 75 49
62 76 61
62 77 46
62 78 47
62 79 90
62 80 14
62 81 62
62 82 1
62 83 10
62 84 52
62 85 12
62 86 90
62 87 68
62 88 59
62 89 64
62 90 42
62 91 24
62 92 53
62 93 22
62 94 24
62 95 11
62 96 67
62 97 79
62 98 2
62 99 98
63 63 89
63 64 10
63 65 29
63 66 96
63 67 19
63 68 93
63 69 21
63 70 34
63 71 19
63 72 8
63 73 11
63 74 61
63 75 11
63 76 59
63 77 47
63 78 19
63 79 33
63 80 45
63 81 59
63 82 76
63 83 26
63 84 76
63 85 5
63 86 46
63 87 34
63 88 77
63 89 93
63 90 74
63 91 35
63 92 77
63 93 53
63 94 84
63 95 93
63 96 71
63 97 20
63 98 41
63 99 7
64 64 74
64 65 40
64 66 81
64 67 5
64 68 94
64 69 94
64 70 95
64 71 90
64 72 32
64 73 1
64 74 75
64 75 46
64 76 97
64 77 89
64 78 57
64 79 67
64 80 9
64 81 79
64 82 54
64 83 80
64 84 4
64 85 4
64 86 76
64 87 70
64 88 9
64 89 3
64 90 93
64 91 62
64 92 4
64 93 55
64 94 34
64 95 79
64 96 12
64 97 20
64 98 24
64 99 25
65 65 7
65 66 39
65 67 28
65 68 45
65 69 48
65 70 64
65 71 62
65 72 22
65 73 14
65 74 80
65 75 58
65 76 45
65 77 80
65 78 66
65 79 96
65 80 68
65 81 10
65 82 74
65 83 78
65 84 81
65 85 91
65 86 87
65 87 41
65 88 6
65 89 91
65 90 20
65 91 69
65 92 21
65 93 6
65 94 91
65 95 48
65 96 14
65 97 97
65 98 90
65 99 8
66 66 79
66 67 91
66 68 25
66 69 95
66 70 77
66 71 39
66 72 82
66 73 8
66 74 72
66 75 49
66 76 38
66 77 25
66 78 83
66 79 17
66 80 84
66 81 77
66 82 96
66 83 68
66 84 54
66 85 79
66 86 82
66 87 65
66 88 58
66 89 70
66 90 13
66 91 6
66 92 60
66 93 36
66 94 38
66 95 99
66 96 41
66 97 46
66 98 83
66 99 28
67 67 19
67 68 1
67 69 33
67 70 71
67 71 38
67 72 98
67 73 25
67 74 77
67 75 38
67 76 78
67 77 14
67 78 36
67 79 59
67 80 41
67 81 89
67 82 18
67 83 69
67 84 42
67 85 59
67 86 40
67 87 17
67 88 66
67 89 14
67 90 36
67 91 39
67 92 7
67 93 37
67 94 59
67 95 93
67 96 28
67 97 60
67 98 56
67 99 87
68 68 10
68 69 82
68 70 17
68 71 88
68 72 74
68 73 20
68 74 60
68 75 14
68 76 7
68 77 57
68 78 77
68 79 97
68 80 59
68 81 22
68 82 40
68 83 14
68 84 9
68 85 83
68 86 17
68 87 63
68 88 98
68 89 80
68 90 65
68 91 17
68 92 10
68 93 25
68 94 99
68 95 1
68 96 39
68 97 5
68 98 60
68 99 8
69 69 29
69 70 43
69 71 98
69 72 68
69 73 80
69 74 64
69 75 29
69 76 55
69 77 23
69 78 37
69 79 44
69 80 95
69 81 21
69 82 4
69 83 67
69 84 77
69 85 13
69 86 47
69 87 20
69 88 28
69 89 87
69 90 64
69 91 41
69 92 35
69 93 2
69 94 84
69 95 75
69 96 98
69 97 2
69 98 26
69 99 97
70 70 87
70 71 83
70 72 38
70 73 12
70 74 77
70 75 94
70 76 33
70 77 19
70 78 58
70 79 17
70 80 4
70 81 94
70 82 70
70 83 32
70 84 49
70 85 27
70 86 5
70 87 56
70 88 21
70 89 10
70 90 48
70 91 94
70 92 68
70 93 2
70 94 59
70 95 35
70 96 88
70 97 27
70 98 0
70 99 14
71 71 28
71 72 54
71 73 12
71 74 20
71 75 69
71 76 48
71 77 93
71 78 21
71 79 69
71 80 20
71 81 69
71 82 86
71 83 71
71 84 17
71 85 40
71 86 97
71 87 9
71 88 55
71 89 76
71 90 63
71 91 90
71 92 51
71 93 21
71 94 61
71 95 48
71 96 39
71 97 52
71 98 18
71 99 77
72 72 51
72 73 57
72 74 21
72 75 19
72 76 75
72 77 6
72 78 83
72 79 76
72 80 68
72 81 59
72 82 32
72 83 30
72 84 62
72 85 95
72 86 91
72 87 96
72 88 56
72 89 98
72 90 63
72 91 91
