200 200
29 160 32
29 161 85
29 162 28
29 163 22
29 164 97
29 165 28
29 166 72
29 167 31
29 168 93
29 169 96
29 170 55
29 171 34
29 172 43
29 173 73
29 174 92
29 175 89
29 176 80
29 177 29
29 178 33
29 179 8
29 180 58
29 181 54
29 182 84
29 183 44
29 184 90
29 185 2
29 186 65
29 187 9
29 188 99
29 189 15
29 190 92
29 191 14
29 192 67
29 193 5
29 194 93
29 195 95
29 196 87
29 197 9
29 198 28
29 199 76
30 30 17
30 31 17
30 32 36
30 33 51
30 34 65
30 35 31
30 36 59
30 37 2
30 38 86
30 39 7
30 40 35
30 41 85
30 42 46
30 43 55
30 44 55
30 45 33
30 46 7
30 47 34
30 48 78
30 49 56
30 50 81
30 51 40
30 52 9
30 53 31
30 54 41
30 55 40
30 56 87
30 57 34
30 58 57
30 59 74
30 60 56
30 61 65
30 62 14
30 63 53
30 64 93
30 65 13
30 66 96
30 67 86
30 68 42
30 69 47
30 70 26
30 71 31
30 72 48
30 73 51
30 74 69
30 75 89
30 76 88
30 77 9
30 78 67
30 79 77
30 80 72
30 81 15
30 82 12
30 83 78
30 84 72
30 85 11
30 86 5
30 87 3
30 88 15
30 89 85
30 90 20
30 91 27
30 92 63
30 93 70
30 94 81
30 95 88
30 96 79
30 97 16
30 98 53
30 99 48
30 100 32
30 101 65
30 102 47
30 103 56
30 104 32
30 105 0
30 106 34
30 107 36
30 108 2
30 109 21
30 110 31
30 111 25
30 112 18
30 113 77
30 114 3
30 115 91
30 116 89
30 117 59
30 118 32
30 119 39
30 120 74
30 121 72
30 122 49
30 123 99
30 124 78
30 125 83
30 126 13
30 127 21
30 128 47
30 129 26
30 130 80
30 131 12
30 132 11
30 133 25
30 134 86
30 135 98
30 136 49
30 137 38
30 138 23
30 139 69
30 140 81
30 141 70
30 142 31
30 143 11
30 144 77
30 145 31
30 146 14
30 147 72
30 148 53
30 149 12
30 150 40
30 151 85
30 152 90
30 153 91
30 154 18
30 155 2
30 156 70
30 157 82
30 158 3
30 159 36
30 160 1
30 161 21
30 162 22
30 163 18
30 164 99
30 165 18
30 166 60
30 167 53
30 168 23
30 169 39
30 170 65
30 171 39
30 172 46
30 173 31
30 174 48
30 175 59
30 176 24
30 177 50
30 178 90
30 179 90
30 180 72
30 181 85
30 182 4
30 183 30
30 184 33
30 185 39
30 186 62
30 187 27
30 188 99
30 189 55
30 190 83
30 191 96
30 192 13
30 193 63
30 194 0
30 195 24
30 196 2
30 197 76
30 198 54
30 199 47
31 31 84
31 32 78
31 33 33
31 34 24
31 35 8
31 36 42
31 37 19
31 38 97
31 39 12
31 40 85
31 41 53
31 42 43
31 43 89
31 44 68
31 45 93
31 46 93
31 47 44
31 48 8
31 49 46
31 50 22
31 51 59
31 52 84
31 53 38
31 54 34
31 55 63
31 56 54
31 57 28
31 58 41
31 59 69
31 60 3
31 61 63
31 62 93
31 63 78
31 64 40
31 65 76
31 66 59
31 67 60
31 68 11
31 69 37
31 70 11
31 71 52
31 72 59
31 73 30
31 74 95
31 75 87
31 76 66
31 77 11
31 78 58
31 79 78
31 80 8
31 81 83
31 82 37
31 83 76
31 84 14
31 85 48
31 86 73
31 87 45
31 88 87
31 89 30
31 90 90
31 91 34
31 92 17
31 93 43
31 94 16
31 95 50
31 96 65
31 97 22
31 98 56
31 99 99
31 100 93
31 101 99
31 102 57
31 103 14
31 104 58
31 105 81
31 106 29
31 107 58
31 108 61
31 109 40
31 110 57
31 111 46
31 112 54
31 113 2
31 114 28
31 115 94
31 116 89
31 117 58
31 118 4
31 119 38
31 120 8
31 121 69
31 122 2
31 123 35
31 124 3
31 125 86
31 126 62
31 127 85
31 128 74
31 129 43
31 130 28
31 131 54
31 132 30
31 133 60
31 134 79
31 135 47
31 136 84
31 137 57
31 138 1
31 139 11
31 140 54
31 141 35
31 142 94
31 143 38
31 144 67
31 145 74
31 146 31
31 147 51
31 148 51
31 149 40
31 150 61
31 151 61
31 152 5
31 153 27
31 154 57
31 155 67
31 156 84
31 157 20
31 158 82
31 159 76
31 160 0
31 161 68
31 162 66
31 163 46
31 164 5
31 165 30
31 166 87
31 167 92
31 168 6
31 169 84
31 170 41
31 171 53
31 172 95
31 173 14
31 174 19
31 175 45
31 176 30
31 177 25
31 178 42
31 179 70
31 180 79
31 181 3
31 182 51
31 183 62
31 184 49
31 185 47
31 186 57
31 187 93
31 188 49
31 189 88
31 190 68
31 191 10
31 192 54
31 193 70
31 194 17
31 195 78
31 196 25
31 197 30
31 198 29
31 199 13
32 32 57
32 33 16
32 34 85
32 35 73
32 36 22
32 37 33
32 38 12
32 39 67
32 40 26
32 41 54
32 42 25
32 43 46
32 44 38
32 45 33
32 46 47
32 47 42
32 48 28
32 49 26
32 50 65
32 51 56
32 52 36
32 53 63
32 54 95
32 55 88
32 56 20
32 57 24
32 58 2
32 59 31
32 60 50
32 61 83
32 62 49
32 63 55
32 64 22
32 65 53
32 66 18
32 67 17
32 68 28
32 69 21
32 70 20
32 71 88
32 72 30
32 73 63
32 74 42
32 75 38
32 76 15
32 77 35
32 78 92
32 79 83
32 80 94
32 81 2
32 82 84
32 83 95
32 84 80
32 85 16
32 86 30
32 87 25
32 88 39
32 89 67
32 90 4
32 91 96
32 92 33
32 93 0
32 94 24
32 95 69
32 96 14
32 97 29
32 98 8
32 99 12
32 100 93
32 101 64
32 102 18
32 103 56
32 104 29
32 105 12
32 106 91
32 107 85
32 108 61
32 109 84
32 110 18
32 111 83
32 112 66
32 113 1
32 114 62
32 115 30
32 116 48
32 117 69
32 118 85
32 119 46
32 120 44
32 121 97
32 122 8
32 123 42
32 124 50
32 125 20
32 126 45
32 127 56
32 128 35
32 129 8
32 130 89
32 131 67
32 132 10
32 133 93
32 134 63
32 135 28
32 136 21
32 137 57
32 138 57
32 139 38
32 140 66
32 141 88
32 142 5
32 143 93
32 144 19
32 145 3
32 146 47
32 147 30
32 148 28
32 149 20
32 150 9
32 151 88
32 152 32
32 153 10
32 154 38
32 155 95
32 156 31
32 157 82
32 158 62
32 159 72
32 160 36
32 161 43
32 162 44
32 163 32
32 164 4
32 165 60
32 166 39
32 167 74
32 168 10
32 169 25
32 170 32
32 171 30
32 172 65
32 173 27
32 174 14
32 175 36
32 176 6
32 177 88
32 178 78
32 179 23
32 180 41
32 181 22
32 182 5
32 183 18
32 184 37
32 185 9
32 186 62
32 187 99
32 188 98
32 189 1
32 190 49
32 191 93
32 192 13
32 193 92
32 194 19
32 195 91
32 196 90
32 197 55
32 198 35
32 199 20
33 33 40
33 34 3
33 35 33
33 36 78
33 37 19
33 38 48
33 39 79
33 40 63
33 41 93
33 42 18
33 43 66
33 44 39
33 45 38
33 46 33
33 47 26
33 48 66
33 49 87
33 50 96
33 51 94
33 52 64
33 53 12
33 54 68
33 55 84
33 56 91
33 57 50
33 58 72
33 59 4
33 60 41
33 61 3
33 62 56
33 63 70
33 64 2
33 65 89
33 66 26
33 67 19
33 68 80
33 69 8
33 70 96
33 71 68
33 72 88
33 73 26
33 74 74
33 75 1
33 76 64
33 77 44
33 78 35
33 79 7
33 80 24
33 81 18
33 82 54
33 83 98
33 84 47
33 85 43
33 86 85
33 87 99
33 88 69
33 89 50
33 90 78
33 91 8
33 92 39
33 93 73
33 94 74
33 95 77
33 96 89
33 97 67
33 98 56
33 99 72
33 100 38
33 101 81
33 102 74
33 103 37
33 104 75
33 105 84
33 106 1
33 107 67
33 108 66
33 109 6
33 110 3
33 111 7
33 112 47
33 113 66
33 114 25
33 115 0
33 116 11
33 117 63
33 118 38
33 119 30
33 120 72
33 121 19
33 122 76
33 123 7
33 124 14
33 125 25
33 126 85
33 127 48
33 128 96
33 129 21
33 130 24
33 131 74
33 132 63
33 133 5
33 134 93
33 135 78
33 136 9
33 137 22
33 138 20
33 139 94
33 140 48
33 141 49
33 142 66
33 143 10
33 144 2
33 145 35
33 146 42
33 147 0
33 148 61
33 149 25
33 150 52
33 151 14
33 152 44
33 153 0
33 154 54
33 155 3
33 156 31
33 157 4
33 158 77
33 159 89
33 160 46
33 161 24
33 162 35
33 163 30
33 164 36
33 165 92
33 166 15
33 167 38
33 168 37
33 169 94
33 170 66
33 171 41
33 172 38
33 173 0
33 174 99
33 175 43
33 176 18
33 177 68
33 178 50
33 179 30
33 180 4
33 181 25
33 182 47
33 183 34
33 184 2
33 185 96
33 186 43
33 187 39
33 188 57
33 189 71
33 190 5
33 191 79
33 192 41
33 193 67
33 194 90
33 195 64
33 196 1
33 197 24
33 198 47
33 199 43
34 34 53
34 35 76
34 36 19
34 37 3
34 38 30
34 39 87
34 40 50
34 41 65
34 42 66
34 43 70
34 44 11
34 45 14
34 46 21
34 47 51
34 48 96
34 49 30
34 50 54
34 51 20
34 52 9
34 53 32
34 54 67
34 55 69
34 56 82
34 57 49
34 58 87
34 59 25
34 60 97
34 61 43
34 62 52
34 63 61
34 64 66
34 65 36
34 66 44
34 67 26
34 68 24
34 69 31
34 70 4
34 71 40
34 72 55
34 73 37
34 74 41
34 75 27
34 76 36
34 77 74
34 78 54
34 79 70
34 80 78
34 81 59
34 82 20
34 83 20
34 84 10
34 85 33
34 86 47
34 87 33
34 88 82
34 89 26
34 90 52
34 91 62
34 92 90
34 93 97
34 94 70
34 95 55
34 96 5
34 97 77
34 98 21
34 99 69
34 100 93
34 101 91
34 102 31
34 103 47
34 104 48
34 105 99
34 106 15
34 107 57
34 108 68
34 109 12
34 110 71
34 111 78
34 112 12
34 113 70
34 114 11
34 115 63
34 116 60
34 117 35
34 118 12
34 119 84
34 120 81
34 121 30
34 122 37
34 123 50
34 124 1
34 125 75
34 126 59
34 127 99
34 128 86
34 129 76
34 130 62
34 131 84
34 132 31
34 133 96
34 134 89
34 135 46
34 136 85
34 137 37
34 138 81
34 139 64
34 140 58
34 141 45
34 142 46
34 143 35
34 144 66
34 145 21
34 146 67
34 147 3
34 148 22
34 149 16
34 150 59
34 151 12
34 152 73
34 153 31
34 154 31
34 155 4
34 156 24
34 157 73
34 158 23
34 159 62
34 160 90
34 161 0
34 162 86
34 163 74
34 164 79
34 165 24
34 166 71
34 167 47
34 168 55
34 169 93
34 170 39
34 171 64
34 172 8
34 173 23
34 174 47
34 175 34
34 176 50
34 177 15
34 178 80
34 179 46
34 180 73
34 181 37
34 182 59
34 183 31
34 184 24
34 185 57
34 186 1
34 187 51
34 188 87
34 189 69
34 190 5
34 191 86
34 192 62
34 193 66
34 194 96
34 195 79
34 196 61
34 197 76
34 198 45
34 199 21
35 35 37
35 36 17
35 37 38
35 38 41
35 39 36
35 40 70
35 41 64
35 42 64
35 43 97
35 44 62
35 45 12
35 46 9
35 47 31
35 48 35
35 49 40
35 50 67
35 51 3
35 52 67
35 53 43
35 54 55
35 55 43
35 56 86
35 57 77
35 58 62
35 59 33
35 60 34
35 61 68
35 62 86
35 63 61
35 64 30
35 65 80
35 66 86
35 67 9
35 68 51
35 69 56
35 70 79
35 71 80
35 72 69
35 73 7
35 74 96
35 75 44
35 76 12
35 77 31
35 78 45
35 79 6
35 80 70
35 81 44
35 82 92
35 83 53
35 84 64
35 85 18
35 86 23
35 87 77
35 88 94
35 89 7
35 90 81
35 91 0
35 92 98
35 93 82
35 94 83
35 95 27
35 96 85
35 97 20
35 98 91
35 99 15
35 100 63
35 101 14
35 102 63
35 103 70
35 104 79
35 105 67
35 106 77
35 107 92
35 108 82
35 109 3
35 110 32
35 111 52
35 112 21
35 113 69
35 114 80
35 115 61
35 116 60
35 117 49
35 118 43
35 119 70
35 120 96
35 121 78
35 122 32
35 123 1
35 124 49
35 125 34
35 126 87
35 127 99
35 128 33
35 129 67
35 130 76
35 131 16
35 132 4
35 133 87
35 134 84
35 135 26
35 136 79
35 137 62
35 138 62
35 139 18
35 140 69
35 141 97
35 142 62
35 143 60
35 144 27
35 145 28
35 146 90
35 147 79
35 148 29
35 149 30
35 150 53
35 151 58
35 152 55
35 153 47
35 154 17
35 155 8
35 156 95
35 157 44
35 158 53
35 159 92
35 160 98
35 161 43
35 162 89
35 163 1
35 164 48
35 165 15
35 166 95
35 167 11
35 168 13
35 169 21
35 170 89
35 171 70
35 172 17
35 173 21
35 174 39
35 175 35
35 176 11
35 177 51
35 178 1
35 179 59
35 180 73
35 181 29
35 182 73
35 183 50
35 184 82
35 185 12
35 186 79
35 187 40
35 188 89
35 189 80
35 190 11
35 191 30
35 192 29
35 193 8
35 194 21
35 195 5
35 196 6
35 197 87
35 198 33
35 199 67
36 36 18
36 37 37
36 38 73
36 39 62
36 40 20
36 41 56
36 42 14
36 43 32
36 44 80
36 45 98
36 46 22
36 47 44
36 48 98
36 49 64
36 50 59
36 51 54
36 52 1
36 53 47
36 54 21
36 55 16
36 56 57
36 57 38
36 58 74
36 59 32
36 60 59
36 61 50
36 62 39
36 63 63
36 64 4
36 65 93
36 66 75
36 67 26
36 68 76
36 69 90
36 70 82
36 71 12
36 72 30
36 73 28
36 74 4
36 75 14
36 76 4
36 77 27
36 78 71
36 79 88
36 80 39
36 81 39
36 82 26
36 83 74
36 84 86
36 85 12
36 86 85
36 87 82
36 88 65
36 89 68
36 90 94
36 91 90
36 92 87
36 93 22
36 94 4
36 95 46
36 96 86
36 97 75
36 98 8
36 99 22
36 100 20
36 101 47
36 102 73
36 103 81
36 104 11
36 105 94
36 106 80
36 107 87
36 108 0
36 109 33
36 110 59
36 111 61
36 112 54
36 113 86
36 114 26
36 115 25
36 116 16
36 117 43
36 118 63
36 119 70
36 120 93
36 121 35
36 122 55
36 123 89
36 124 40
36 125 10
36 126 99
36 127 77
36 128 49
36 129 74
36 130 98
36 131 69
36 132 0
36 133 43
36 134 9
36 135 90
36 136 10
36 137 1
36 138 73
36 139 71
36 140 10
36 141 38
36 142 3
36 143 74
36 144 71
36 145 96
36 146 31
36 147 97
36 148 47
36 149 20
36 150 99
36 151 44
36 152 66
36 153 38
36 154 39
36 155 2
36 156 72
36 157 57
36 158 79
36 159 67
36 160 67
36 161 37
36 162 81
36 163 22
36 164 93
36 165 25
36 166 17
36 167 69
36 168 76
36 169 65
36 170 36
36 171 54
36 172 86
36 173 58
36 174 28
36 175 80
36 176 27
36 177 61
36 178 88
36 179 6
36 180 37
36 181 37
36 182 98
36 183 60
36 184 3
36 185 8
36 186 33
36 187 0
36 188 30
36 189 32
36 190 89
36 191 60
36 192 52
36 193 0
36 194 17
36 195 80
36 196 15
36 197 5
36 198 54
36 199 97
37 37 3
37 38 41
37 39 60
37 40 37
37 41 20
37 42 47
37 43 56
37 44 92
37 45 56
37 46 39
37 47 67
37 48 69
37 49 16
37 50 77
37 51 55
37 52 49
37 53 84
37 54 13
37 55 86
37 56 2
37 57 72
37 58 57
37 59 91
37 60 16
37 61 84
37 62 40
37 63 76
37 64 31
37 65 70
37 66 9
37 67 64
37 68 61
37 69 14
37 70 1
37 71 87
37 72 57
37 73 59
37 74 6
37 75 41
37 76 26
37 77 69
37 78 28
37 79 32
37 80 77
37 81 79
37 82 19
37 83 73
37 84 96
37 85 91
37 86 35
37 87 7
37 88 42
37 89 90
37 90 59
37 91 68
37 92 50
37 93 69
37 94 85
37 95 70
37 96 63
37 97 27
37 98 4
37 99 40
37 100 17
37 101 96
37 102 83
37 103 62
37 104 23
37 105 98
37 106 37
37 107 92
37 108 71
37 109 22
37 110 36
37 111 85
37 112 0
37 113 0
37 114 30
37 115 72
37 116 88
37 117 15
37 118 52
37 119 17
37 120 75
37 121 82
37 122 68
37 123 20
37 124 6
37 125 92
37 126 97
37 127 69
37 128 15
37 129 9
37 130 91
37 131 77
37 132 57
37 133 13
37 134 41
37 135 68
37 136 69
37 137 84
37 138 58
37 139 55
37 140 42
37 141 15
37 142 54
37 143 64
37 144 4
37 145 76
37 146 31
37 147 84
37 148 28
37 149 57
37 150 81
37 151 49
37 152 97
37 153 40
37 154 6
37 155 61
37 156 74
37 157 4
37 158 24
37 159 21
37 160 97
37 161 0
37 162 31
37 163 91
37 164 72
37 165 60
37 166 22
37 167 31
37 168 86
37 169 9
37 170 94
37 171 77
37 172 8
37 173 43
37 174 60
37 175 63
37 176 53
37 177 19
37 178 14
37 179 41
37 180 69
37 181 2
37 182 94
37 183 3
37 184 47
37 185 26
37 186 89
37 187 73
37 188 92
37 189 38
37 190 39
37 191 73
37 192 81
37 193 33
37 194 19
37 195 36
37 196 44
37 197 16
37 198 67
37 199 58
38 38 52
38 39 3
38 40 50
38 41 13
38 42 20
38 43 98
38 44 57
38 45 18
38 46 35
38 47 87
38 48 21
38 49 51
38 50 7
38 51 41
38 52 37
38 53 71
38 54 54
38 55 78
38 56 17
38 57 70
38 58 77
38 59 15
38 60 30
38 61 11
38 62 88
38 63 67
38 64 20
38 65 4
38 66 48
38 67 47
38 68 71
38 69 91
38 70 28
38 71 24
38 72 57
38 73 42
38 74 97
38 75 11
38 76 96
38 77 30
38 78 91
38 79 26
38 80 89
38 81 7
38 82 99
38 83 12
38 84 42
38 85 37
38 86 95
38 87 76
38 88 27
38 89 47
38 90 48
38 91 1
38 92 7
38 93 6
38 94 92
38 95 12
38 96 98
38 97 84
38 98 34
38 99 72
38 100 54
38 101 81
38 102 46
38 103 95
38 104 45
38 105 99
38 106 65
38 107 53
38 108 42
38 109 60
38 110 27
38 111 13
38 112 42
38 113 62
38 114 29
38 115 6
38 116 14
38 117 45
38 118 66
38 119 15
38 120 2
38 121 24
38 122 72
38 123 85
38 124 64
38 125 86
38 126 21
38 127 45
38 128 53
38 129 16
38 130 94
38 131 70
38 132 8
38 133 15
38 134 68
38 135 35
38 136 82
38 137 52
38 138 74
38 139 5
38 140 49
38 141 68
38 142 48
38 143 96
38 144 97
38 145 97
38 146 52
38 147 59
38 148 48
38 149 39
38 150 74
38 151 86
38 152 97
38 153 62
38 154 7
38 155 82
38 156 37
38 157 99
38 158 40
38 159 81
38 160 25
38 161 45
38 162 38
38 163 30
38 164 32
38 165 75
38 166 97
38 167 93
38 168 42
38 169 35
38 170 52
38 171 75
38 172 20
38 173 74
38 174 62
38 175 54
38 176 69
38 177 0
38 178 64
38 179 71
38 180 13
38 181 9
38 182 25
38 183 70
38 184 27
38 185 46
38 186 13
38 187 36
38 188 39
38 189 94
38 190 6
38 191 71
38 192 69
38 193 99
38 194 51
38 195 12
38 196 58
38 197 23
38 198 74
38 199 29
39 39 81
39 40 49
39 41 70
39 42 55
39 43 89
39 44 79
39 45 20
39 46 52
39 47 35
39 48 88
39 49 63
39 50 17
39 51 58
39 52 31
39 53 49
39 54 32
39 55 44
39 56 80
39 57 89
39 58 69
39 59 62
39 60 60
39 61 38
39 62 11
39 63 90
39 64 65
39 65 6
39 66 60
39 67 0
39 68 23
39 69 31
39 70 47
39 71 86
39 72 98
39 73 72
39 74 3
39 75 59
39 76 81
39 77 58
39 78 50
39 79 90
39 80 17
39 81 29
39 82 12
39 83 18
39 84 91
39 85 40
39 86 49
39 87 54
39 88 21
39 89 0
39 90 16
39 91 66
39 92 25
39 93 59
39 94 54
39 95 45
39 96 99
39 97 3
39 98 5
39 99 58
39 100 50
39 101 75
39 102 56
39 103 2
39 104 74
39 105 99
39 106 20
39 107 45
39 108 88
39 109 73
39 110 45
39 111 49
39 112 28
39 113 78
39 114 63
39 115 73
39 116 71
39 117 12
39 118 22
39 119 9
39 120 62
39 121 26
39 122 37
39 123 86
39 124 64
39 125 22
39 126 19
39 127 89
39 128 34
39 129 46
39 130 68
39 131 6
39 132 0
39 133 82
39 134 82
39 135 76
39 136 2
39 137 35
39 138 76
39 139 89
39 140 26
39 141 30
39 142 15
39 143 43
39 144 58
39 145 70
39 146 61
39 147 82
39 148 84
39 149 81
39 150 34
39 151 19
39 152 34
39 153 3
39 154 3
39 155 77
39 156 40
39 157 9
39 158 37
39 159 78
39 160 92
39 161 61
39 162 57
39 163 86
39 164 14
39 165 6
39 166 43
39 167 19
39 168 44
39 169 28
39 170 56
39 171 70
39 172 94
39 173 50
39 174 5
39 175 59
39 176 39
39 177 29
39 178 71
39 179 34
39 180 67
39 181 72
39 182 30
39 183 65
39 184 6
39 185 5
39 186 1
39 187 83
39 188 27
39 189 73
39 190 41
39 191 57
39 192 44
39 193 27
39 194 15
39 195 51
39 196 37
39 197 99
39 198 19
39 199 82
40 40 95
40 41 97
40 42 79
40 43 84
40 44 75
40 45 28
40 46 1
40 47 14
40 48 81
40 49 94
40 50 64
40 51 12
40 52 5
40 53 52
40 54 42
40 55 97
40 56 67
40 57 46
40 58 77
40 59 0
40 60 22
40 61 58
40 62 22
40 63 23
40 64 73
40 65 6
40 66 94
40 67 67
40 68 22
40 69 58
40 70 95
40 71 57
40 72 51
40 73 22
40 74 79
40 75 0
40 76 90
40 77 60
40 78 91
40 79 58
40 80 4
40 81 26
40 82 42
40 83 55
40 84 33
40 85 89
40 86 39
40 87 42
40 88 66
40 89 85
40 90 51
40 91 86
40 92 75
40 93 39
40 94 80
40 95 99
40 96 88
40 97 22
40 98 64
40 99 72
40 100 38
40 101 61
40 102 92
40 103 72
40 104 43
40 105 99
40 106 3
40 107 50
40 108 57
40 109 32
40 110 10
40 111 66
40 112 22
40 113 43
40 114 18
40 115 36
40 116 53
40 117 42
40 118 88
40 119 50
40 120 77
40 121 87
40 122 73
40 123 27
40 124 20
40 125 30
40 126 60
40 127 4
40 128 32
40 129 33
40 130 5
40 131 81
40 132 99
40 133 53
40 134 60
40 135 44
40 136 90
40 137 80
40 138 40
40 139 13
40 140 83
40 141 9
40 142 30
40 143 73
40 144 20
40 145 89
40 146 0
40 147 21
40 148 96
40 149 84
40 150 7
40 151 75
40 152 41
40 153 95
40 154 23
40 155 0
40 156 53
40 157 65
40 158 43
40 159 21
40 160 26
40 161 41
40 162 90
40 163 83
40 164 85
40 165 55
40 166 81
40 167 76
40 168 12
40 169 1
40 170 40
40 171 29
40 172 77
40 173 12
40 174 94
40 175 45
40 176 50
40 177 86
40 178 64
40 179 85
40 180 22
40 181 76
40 182 53
40 183 80
40 184 60
40 185 74
40 186 62
40 187 82
40 188 45
40 189 99
40 190 92
40 191 43
40 192 88
40 193 56
40 194 7
40 195 64
40 196 17
40 197 98
40 198 52
40 199 97
41 41 62
41 42 31
41 43 75
41 44 12
41 45 12
41 46 71
41 47 39
41 48 62
41 49 25
41 50 84
41 51 78
41 52 94
41 53 17
41 54 26
41 55 79
41 56 86
41 57 45
41 58 40
41 59 68
41 60 31
41 61 47
41 62 98
41 63 11
41 64 47
41 65 38
41 66 65
41 67 12
41 68 29
41 69 31
41 70 52
41 71 32
41 72 28
41 73 64
41 74 85
41 75 25
41 76 88
41 77 95
41 78 90
41 79 74
41 80 4
41 81 48
41 82 10
41 83 64
41 84 2
41 85 32
41 86 18
41 87 41
41 88 2
41 89 56
41 90 59
41 91 57
41 92 20
41 93 33
41 94 53
41 95 53
41 96 69
41 97 97
41 98 30
41 99 2
41 100 38
41 101 88
41 102 55
41 103 81
41 104 22
41 105 37
41 106 79
41 107 20
41 108 33
41 109 23
41 110 53
41 111 30
41 112 90
41 113 37
41 114 65
41 115 48
41 116 78
41 117 51
41 118 4
41 119 62
41 120 20
41 121 46
41 122 61
41 123 82
41 124 72
41 125 54
41 126 31
41 127 12
41 128 64
41 129 78
41 130 88
41 131 21
41 132 84
41 133 45
41 134 66
41 135 89
41 136 17
41 137 92
41 138 11
41 139 4
41 140 48
41 141 55
41 142 43
41 143 39
41 144 74
41 145 49
41 146 44
41 147 99
41 148 42
41 149 55
41 150 78
41 151 45
41 152 85
41 153 87
41 154 94
41 155 58
41 156 0
41 157 1
41 158 55
41 159 64
41 160 63
41 161 56
41 162 19
41 163 24
41 164 40
41 165 5
41 166 88
41 167 72
41 168 99
41 169 7
41 170 63
41 171 25
41 172 23
41 173 52
41 174 66
41 175 87
41 176 85
41 177 80
41 178 41
41 179 42
41 180 43
41 181 99
41 182 2
41 183 85
41 184 37
41 185 22
41 186 96
41 187 66
41 188 67
41 189 62
41 190 66
41 191 19
41 192 21
41 193 51
41 194 37
41 195 12
41 196 98
41 197 58
41 198 36
41 199 8
42 42 0
42 43 59
42 44 35
42 45 38
42 46 68
42 47 7
42 48 13
42 49 57
42 50 16
42 51 75
42 52 17
42 53 56
42 54 65
42 55 98
42 56 8
42 57 4
42 58 85
42 59 77
42 60 49
42 61 24
42 62 42
42 63 18
42 64 84
42 65 9
42 66 11
42 67 90
42 68 55
42 69 56
42 70 21
42 71 78
42 72 37
42 73 14
42 74 22
42 75 97
42 76 12
42 77 68
42 78 0
42 79 39
42 80 90
42 81 81
42 82 46
42 83 10
42 84 86
42 85 79
42 86 82
42 87 44
42 88 73
42 89 67
42 90 0
42 91 5
42 92 45
42 93 81
42 94 86
42 95 34
42 96 31
42 97 63
42 98 56
42 99 98
42 100 72
42 101 81
42 102 89
42 103 8
42 104 46
42 105 37
42 106 61
42 107 70
42 108 60
42 109 14
42 110 38
42 111 20
42 112 78
42 113 24
42 114 8
42 115 95
42 116 50
42 117 97
42 118 73
42 119 12
42 120 0
42 121 63
42 122 8
42 123 90
42 124 60
42 125 85
42 126 92
42 127 91
42 128 68
42 129 44
42 130 81
42 131 26
42 132 96
42 133 99
42 134 22
42 135 33
42 136 0
42 137 87
42 138 68
42 139 13
42 140 56
42 141 16
42 142 77
42 143 78
42 144 88
42 145 76
42 146 42
42 147 91
42 148 69
42 149 55
42 150 74
42 151 5
42 152 2
42 153 36
42 154 9
42 155 83
42 156 76
42 157 40
42 158 95
42 159 39
42 160 51
42 161 82
42 162 9
42 163 91
42 164 52
42 165 3
42 166 94
42 167 65
42 168 32
42 169 41
42 170 26
42 171 74
42 172 65
42 173 10
42 174 86
42 175 87
42 176 99
42 177 89
42 178 58
42 179 99
42 180 8
42 181 49
42 182 47
42 183 49
42 184 12
42 185 9
42 186 7
42 187 28
42 188 18
42 189 18
42 190 90
42 191 40
42 192 77
42 193 27
42 194 9
42 195 53
42 196 59
42 197 2
42 198 1
42 199 71
43 43 56
43 44 12
43 45 19
43 46 35
43 47 32
43 48 54
43 49 42
43 50 29
43 51 34
43 52 31
43 53 93
43 54 96
43 55 2
43 56 11
43 57 45
43 58 10
43 59 41
43 60 71
43 61 84
43 62 52
43 63 55
43 64 25
43 65 44
43 66 52
43 67 40
43 68 25
43 69 9
43 70 18
43 71 48
43 72 22
43 73 83
43 74 63
43 75 24
43 76 81
43 77 93
43 78 96
43 79 21
43 80 15
43 81 24
43 82 50
43 83 71
43 84 59
43 85 55
43 86 85
43 87 43
43 88 60
43 89 23
43 90 57
43 91 85
43 92 97
43 93 61
43 94 33
43 95 89
43 96 87
43 97 14
43 98 27
43 99 98
43 100 86
43 101 9
43 102 68
43 103 10
43 104 48
43 105 26
43 106 48
43 107 20
43 108 65
43 109 5
43 110 16
43 111 14
43 112 31
43 113 79
43 114 28
43 115 57
43 116 13
43 117 64
43 118 64
43 119 23
43 120 10
43 121 10
43 122 30
43 123 10
43 124 91
43 125 24
43 126 51
43 127 36
43 128 67
43 129 58
43 130 28
43 131 9
43 132 22
43 133 26
43 134 32
43 135 94
43 136 67
43 137 33
43 138 89
43 139 97
43 140 92
43 141 95
43 142 25
43 143 21
43 144 59
43 145 84
43 146 28
43 147 0
43 148 95
43 149 15
43 150 81
43 151 53
43 152 12
43 153 67
43 154 9
43 155 2
43 156 84
43 157 74
43 158 36
43 159 11
43 160 68
43 161 22
43 162 62
43 163 85
43 164 39
43 165 87
43 166 38
43 167 65
43 168 31
43 169 94
43 170 49
43 171 39
43 172 85
43 173 80
43 174 59
43 175 59
43 176 92
43 177 56
43 178 73
43 179 61
43 180 47
43 181 76
43 182 30
43 183 48
43 184 74
43 185 94
43 186 53
43 187 83
43 188 83
43 189 17
43 190 29
43 191 71
43 192 44
43 193 5
43 194 33
43 195 56
43 196 86
43 197 95
43 198 22
43 199 99
44 44 62
44 45 88
44 46 43
